year,month,ff4_hf,sp500_hf,gs1,logsp500,us_rgdp,us_gdpdef,ebpnew
1998,9,0.0363035,-0.6975,1.7241328348698781,692.461239604856,486.47285028972124,426.36230940441,2.28
1998,10,-0.20150039,2.09497,1.2955760558174942,700.1882941706835,486.8377167786115,426.58157999616407,2.65
1998,11,-0.03373968,0.63962,1.0670192767651097,705.9273926621047,487.26701808446256,426.5857920299452,2.51
1998,12,-0.008136,-0.1237,0.9284624977127249,711.411883025633,487.17742473720057,426.6868276535944,2.58
1999,1,0.0,0.0,0.8899057186603412,715.4302808075363,487.56927560632715,426.8269857748736,2.57
1999,2,0.0100694,0.17015,1.0313489396079567,712.1494750221052,488.1924185816195,426.77094609731637,2.39
1999,3,-0.02573371,-0.16838,1.0927921605555726,715.9602898424703,488.70254727639787,426.8465922450716,2.3
1999,4,0.0,0.0,1.0342353815031888,719.6836372347625,488.53438952671803,427.3285410856578,2.3
1999,5,0.10265329,-1.38561,1.0456786024508045,717.1503201138287,488.8973722736621,427.3940184808824,2.18
1999,6,-0.10518432,1.60132,1.0771218233984197,722.4534882257614,488.9609180600074,427.42465274972875,2.12
1999,7,0.0,0.0,1.3185650443460362,719.1956299597261,489.87573834842885,427.69022022573245,2.16
1999,8,0.00732746,0.59237,1.4100082652936519,718.5689999979037,489.7100477882267,427.8719564807953,2.21
1999,9,0.0,0.0,1.5714514862412674,715.6722510305805,490.1699063637044,428.2302979800842,2.28
1999,10,0.0641457,-0.81193,1.5628947071888835,721.7370061433467,490.8159369101731,428.39864818819564,2.27
1999,11,0.07624969,-0.32364,1.7943379281364988,723.6267345922173,491.44719710838467,428.48822737873957,2.12
1999,12,0.03242067,0.48527,1.6857811490841144,729.2473313945512,492.2138994081038,428.72075842457787,1.91
2000,1,0.0,0.0,1.8472243700317303,724.0291207067544,491.2809871923143,428.99250518124984,1.67
2000,2,-0.00582671,-0.3357,2.1386675909793467,721.9934823034305,491.6801300542684,429.30724625885216,1.77
2000,3,-0.00774995,-0.03942,2.2701108119269615,731.228661793021,492.1646141533755,429.7353431115929,2.11
2000,4,0.0,0.0,2.4515540328745775,728.0972639540181,493.6053393219602,429.6523211059941,2.41
2000,5,0.05960927,-0.64349,2.712997253822193,725.883459656371,493.5925332778025,429.7353431115929,2.46
2000,6,-0.03534337,0.26977,2.9844404747698094,728.248622772044,493.7830238657854,430.0735231037276,2.38
2000,7,0.0,0.0,3.005883695717425,726.5989007384862,493.0248632685626,430.3240428937722,2.3
2000,8,0.04780744,-0.15955,2.9773269166650405,732.4951309966001,494.0221614613623,430.3172803340055,2.43
2000,9,0.0,0.0,3.008770137612656,726.9964878419344,494.05802230095804,430.74647133469773,2.55
2000,10,0.03884197,-0.22039,3.0102133585602724,726.5010054785879,494.41184553693853,430.88240217895145,2.6
2000,11,0.00621384,-0.6872,3.021656579507888,718.1591944611864,494.37008399519095,431.0221777544266,2.56
2000,12,0.02151906,-0.56081,2.923099800455504,718.5614262485154,494.0358737258806,431.1751691684374,2.78
2001,1,-0.19405822,3.99301,2.51454302140312,721.9642040130734,493.9466753761898,431.6581035598813,2.77
2001,2,0.0,0.0,2.0359862423507358,712.2786010185796,493.7474410478525,431.812790882365,2.77
2001,3,-0.06791155,-0.60045,1.8674294632983508,705.6433871353499,493.9002016403824,431.82211781121396,2.95
2001,4,-0.50644109,2.32456,1.3688726842459666,713.0498750275008,494.5355672944135,431.99783436712227,2.93
2001,5,-0.14831302,0.37291,0.7903159051935829,713.5528098680008,494.9768010574369,432.2608316230881,2.68
2001,6,0.08603963,-0.52379,0.5617591261411987,711.0206207071258,494.34507618722836,432.43710384357155,2.69
2001,7,0.0,0.0,0.37320234708881417,709.9366882683184,494.316959059339,432.40399367248676,2.73
2001,8,-0.09010571,-0.6934,0.2646455680364297,703.315368837647,495.40050334706575,432.39207132668486,2.88
2001,10,-0.0603141,-0.35196,-0.8839112110159539,696.5835490058662,494.832773770569,432.40266903758925,3.34
2001,11,-0.17758018,0.6426,-1.2724679900683382,703.8344848685739,494.4092612705794,432.33508938046856,3.16
2001,12,-0.0724479,0.26526,-1.5310247691207224,704.5863681099767,496.07140152909324,432.2316438392951,2.96
2002,1,0.02633679,-0.03735,-1.6095815481731068,703.0149887195743,496.2869382812029,432.3218331102334,2.83
2002,2,0.0,0.0,-1.5881383272254912,700.9137893270739,495.7658315552563,432.4900573251764,2.98
2002,3,-0.07093456,-0.33914,-1.5866951062778756,704.5253792167771,496.10513669912376,432.7610046826654,2.83
2002,4,0.0,0.0,-1.55525188533026,698.1841822334835,496.0911321297718,433.1785418237135,2.82
2002,5,-0.03313765,-0.29932,-1.5438086643826439,697.2699967622519,496.1323990610752,433.24424053181207,2.93
2002,6,0.00566774,-0.48238,-1.5323654434350278,689.7502902517786,496.59342980482774,433.36894928743186,3.02
2002,7,0.0,0.0,-1.5409222224874122,681.520129737153,496.9926378005465,433.58910689381787,3.25
2002,8,-0.1023151,-0.60374,-1.5194790015397965,682.0125529021163,496.34545496613185,433.78526744215014,3.32
2002,9,-0.01267204,-1.01173,-1.498035780592181,670.3556143668865,496.58108479557023,433.96539593026324,3.53
2002,10,0.0,0.0,-1.4865925596445653,678.6491191489097,496.40891443927967,434.14780402764063,3.79
2002,11,-0.10318158,-0.53662,-1.8851493386969491,684.1935937944843,496.8011560233884,434.2466864047111,3.57
2002,12,0.01814157,-0.2987,-1.9737061177493336,677.969460891462,497.4148688316428,434.3428727536664,3.42
2003,1,0.04342205,0.15934,-1.9622628968017175,675.1919847424009,497.15122329409667,434.64124103147117,3.3
2003,2,0.0,0.0,-1.9308196758541019,673.4710558968392,497.3979462937049,435.06133639681383,3.16
2003,3,0.00703319,-0.43291,-1.9293764549064862,674.311645704049,496.8363856087355,435.3176955944818,3.14
2003,4,0.0,0.0,-1.9079332339588706,682.0998415055855,497.72657320757173,435.1477216934784,2.89
2003,5,-0.0901985,0.12916,-1.8964900130112545,687.0676270740717,498.0032418924238,435.03295479306274,2.81
2003,6,0.14221599,-0.20488,-1.925046792063639,688.1924518947616,499.04920303501024,435.1412776056045,2.86
2003,7,0.0,0.0,-2.123603571116023,689.8007927527257,499.30209923706326,435.434706556714,2.64
2003,8,-0.03448743,-0.07643,-2.092160350168407,691.5723448631314,499.82329809914773,435.7721134645773,2.56
2003,9,-0.00339972,0.09982,-2.100717129220792,690.3747257584598,500.34138649610156,436.0841301880897,2.52
2003,10,-0.0817273,-0.0135,-2.089273908273176,695.721188769473,500.6355321381573,436.09689701478464,2.44
2003,11,0.0,0.0,-2.08783068732556,696.4324630470031,501.24457547261125,436.22320073457024,2.36
2003,12,0.02845916,-0.11632,-2.0963874663779443,701.3825542709203,501.4027536601781,436.4435310643477,2.33
2004,1,0.12624922,-0.91791,-2.064944245430328,703.0945889537336,500.8062106213303,436.82952897875833,2.29
2004,2,0.0,0.0,-2.0435010244827128,704.3072575929767,501.6097374243331,437.0422061315747,2.19
2004,3,-0.05886477,-0.05315,-2.042057803535097,702.6604412820518,502.3851114141496,437.19636724780423,2.28
2004,4,0.0,0.0,-2.0306145825874813,700.9679898704062,502.18505348308344,437.38180361239927,2.11
2004,5,0.00612909,0.36501,-2.0191713616398657,702.1708769057982,503.0135972894409,437.70643428440667,2.03
2004,6,-0.02737725,0.26758,-1.9777281406922496,703.9485049660032,502.3242786542223,437.9911900198316,2.05
2004,7,0.0,0.0,-1.7362849197446335,700.4609720346019,503.48385271021004,438.08384290370725,2.12
2004,8,0.04971448,-0.30232,-1.554841698797018,700.6876369849944,503.60458166176335,438.13514067588136,2.18
2004,9,-0.01419391,0.0293,-1.3633984778494022,701.6250875135436,503.6952359223253,438.3325790405501,2.14
2004,10,0.0,0.0,-1.2019552569017866,703.0149887195743,504.35817275668535,438.76110129677824,2.11
2004,11,-0.02838619,0.1175,-1.020512035954171,706.8001628124234,504.3213470627906,439.1457028402968,2.01
2004,12,-0.01455039,0.06497,-0.7790688150065552,709.9944654974441,504.9098240381021,439.1989341688088,1.92
2005,1,0.0,0.0,-0.6476255940589395,707.4370805954475,505.9824700452291,439.33003468972566,1.8
2005,2,-0.01397984,0.01929,-0.4161823731113232,709.307234475589,505.7296539846809,439.60774578965413,1.65
2005,3,0.06765631,-0.33953,-0.2747391521637077,707.3778062806589,505.83512316724983,439.90681005287337,1.56
2005,4,0.0,0.0,-0.10329593121609193,705.34128514045,505.99570045498854,440.1866026000139,1.71
2005,5,0.005633,0.621,0.11814728973152366,708.2968296538796,506.11487771062906,440.24295719440465,1.87
2005,6,0.04697282,-0.41325,0.16959051067913977,708.2800426805316,507.1707287447348,440.3054001865957,1.86
2005,7,0.0,0.0,0.40103373162675515,711.8178265886966,507.27861004940326,440.72800655860124,1.77
2005,8,-0.01986487,0.21427,0.652476952574371,710.6852009137795,507.311689527054,441.13062717388624,1.7
2005,9,0.02471223,-0.15015,0.7839201735219872,711.3793362393408,506.54415598406064,442.0910752723848,1.83
2005,10,0.0,0.0,0.9553633944696025,709.5893221097532,506.8120761220306,442.2508571381033,1.84
2005,11,0.00645912,0.2192,1.1868066154172183,713.0498750275008,507.5122689797558,442.0417676822263,1.85
2005,12,-0.02711052,0.52662,1.358249836364834,712.9537904657005,508.5365400839733,442.0417676822263,1.85
2006,1,0.02985199,-0.22803,1.49969305731245,715.4693478862064,508.6482617840197,442.5253734607981,1.82
2006,2,0.0,0.0,1.7111362782600663,715.5162082432026,508.9710547247891,442.58521142139114,1.7
2006,3,0.04601083,-0.62108,1.8225794992076816,716.6111522052089,509.81484530577364,442.7788408370544,1.69
2006,4,0.0,0.0,2.0340227201552974,717.8240326605396,509.23600711730217,443.24226516284097,1.69
2006,5,0.05077098,-0.19309,2.1954659411029134,714.6850916510275,509.60588829504456,443.51052094995384,1.64
2006,6,-0.04296139,0.54151,2.256909162050529,714.6929647368875,509.36011118758813,443.75677692001574,1.67
2006,7,0.0,0.0,2.518352382998145,715.2033902826306,509.0804177460907,444.09792712664176,1.67
2006,8,-0.04054683,-0.2469,2.5397956039457603,717.3038356490439,509.44652410875096,444.41207644696766,1.71
2006,9,0.0178247,-0.26777,2.551238824893376,719.7285642291536,510.05966303221663,444.1497650165867,1.71
2006,10,-0.010461,-0.07474,2.562682045840992,722.8315879999857,510.5316261467882,443.91392141301174,1.69
2006,11,0.0,0.0,2.5741252667886076,724.4655995221418,511.1575769078681,443.94815323359353,1.6
2006,12,-0.03226615,0.26109,2.5755684877362235,725.7214250300561,511.03411988499835,444.3027656231281,1.66
2007,1,-0.00805751,0.4816,2.5970117086838393,727.1147610668394,510.9981746660413,444.63620101787757,1.58
2007,2,0.0,0.0,2.6184549296314548,724.9072900599828,511.76083484349147,444.94632958935273,1.56
2007,3,-0.08335045,0.81634,2.629898150579071,725.904575264403,510.9737882861983,445.31139778894453,1.71
2007,4,0.0,0.0,2.6313413715266862,730.141767497115,511.69220207179836,445.5462952747063,1.7
2007,5,0.0365754,-0.13457,2.6427845924743023,733.3415094375821,511.6691280456411,445.8362480416091,1.64
2007,6,0.01206259,-0.27362,2.654227813421918,731.5417970633789,511.74581799721193,446.0479617866325,1.6
2007,7,0.0,0.0,2.675671034369534,728.2967343919281,511.4537413061675,446.2003955594366,1.65
2007,8,-0.04407997,-1.25388,2.447114255317149,729.5735072749281,512.6199045126343,446.26845376913354,1.98
2007,9,-0.20509211,1.32029,2.3785574762647657,733.0929320871074,512.6918229219974,446.65286157616026,2.07
